timeStamp,CPU_Usage,Memory_Usage
2026-02-05 11:18:54.951118,20.6,86.7
2026-02-05 11:18:55.963788,28.4,86.1
2026-02-05 11:18:56.977677,29.7,86.2
2026-02-05 11:18:57.980380,25.7,86.3
2026-02-05 11:18:58.983209,24.3,86.1
2026-02-05 11:18:59.996067,27.9,86.3
2026-02-05 11:19:01.011127,33.6,86.4
2026-02-05 11:19:02.016492,30.5,86.4
2026-02-05 11:19:03.020867,26.8,86.4
2026-02-05 11:19:04.035211,26.1,86.6
2026-02-05 11:19:05.050194,40.2,86.9
2026-02-05 11:19:06.055966,31.1,87.3
2026-02-05 11:19:07.068877,27.4,87.2
2026-02-05 11:19:08.082586,28.3,87.2
2026-02-05 11:19:09.090147,32.0,87.2
2026-02-05 11:19:10.102695,31.0,87.1
2026-02-05 11:19:11.117912,31.4,87.1
2026-02-05 11:19:12.130015,30.6,87.2
2026-02-05 11:19:13.134080,28.8,87.1
2026-02-05 11:19:14.145186,29.3,87.1
2026-02-05 11:19:15.158083,25.5,87.2
2026-02-05 11:19:16.173698,36.7,86.9
2026-02-05 11:19:17.188322,32.2,87.0
2026-02-05 11:19:18.204714,38.4,87.0
2026-02-05 11:19:19.217698,27.5,87.1
2026-02-05 11:19:20.227712,24.3,86.9
2026-02-05 11:19:21.241569,25.4,87.3
2026-02-05 11:19:22.255071,19.2,87.6
2026-02-05 11:19:23.268479,20.0,87.8
2026-02-05 11:19:24.279545,25.1,87.8
2026-02-05 11:19:25.280611,45.3,87.9
2026-02-05 11:19:26.294564,50.1,87.2
2026-02-05 11:19:27.309092,34.3,85.2
2026-02-05 11:19:28.312838,22.1,85.0
2026-02-05 11:19:29.327520,23.6,85.0
2026-02-05 11:19:30.341900,13.4,85.0
2026-02-05 11:19:31.349868,13.0,85.1
2026-02-05 11:19:32.351330,22.5,85.1
2026-02-05 11:19:33.354566,17.2,85.1
2026-02-05 11:19:34.366188,46.8,88.6
2026-02-05 11:19:35.379338,24.6,89.0
2026-02-05 11:19:36.385377,38.8,88.9
2026-02-05 11:19:37.389124,36.3,88.9
2026-02-05 11:19:38.401886,28.7,88.6
2026-02-05 11:19:39.405409,28.3,88.7
2026-02-05 11:19:40.420698,23.5,88.5
2026-02-05 11:19:41.436431,29.2,88.4
2026-02-05 11:19:42.452428,28.9,88.2
2026-02-05 11:19:43.466891,25.8,88.4
2026-02-05 11:19:44.468756,32.9,88.5
2026-02-05 11:19:45.483288,23.6,88.3
2026-02-05 11:19:46.496730,31.2,88.3
2026-02-05 11:19:47.512041,45.5,88.8
2026-02-05 11:19:48.525459,36.2,89.3
2026-02-05 11:19:49.543578,32.3,89.8
2026-02-05 11:19:50.558079,34.6,90.6
2026-02-05 11:19:51.560950,27.1,90.6
2026-02-05 11:19:52.563905,26.7,90.4
2026-02-05 11:19:53.579420,34.6,90.4
2026-02-05 11:19:54.589190,46.8,90.3
2026-02-05 11:19:55.599034,31.8,90.5
2026-02-05 11:19:56.602780,35.0,90.4
2026-02-05 11:19:57.614482,22.1,90.4
2026-02-05 11:19:58.620177,26.9,90.4
2026-02-05 11:19:59.626798,31.5,90.4
2026-02-05 11:20:00.641949,33.6,90.3
2026-02-05 11:20:01.651492,50.1,90.4
2026-02-05 11:20:02.653607,45.1,90.1
2026-02-05 11:20:03.668831,41.0,91.6
2026-02-05 11:20:04.682560,48.0,88.7
2026-02-05 11:20:05.695282,21.2,88.7
2026-02-05 11:20:06.708700,26.9,88.4
2026-02-05 11:20:07.719705,30.5,88.7
2026-02-05 11:20:08.722380,26.2,88.7
2026-02-05 11:20:09.735118,32.9,88.6
2026-02-05 11:20:10.748351,25.2,88.6
2026-02-05 11:20:11.758062,42.1,87.8
2026-02-05 11:20:12.767484,40.5,85.7
2026-02-05 11:20:13.780136,27.0,85.6
2026-02-05 11:20:14.795144,21.4,85.6
2026-02-05 11:20:15.810820,30.3,85.5
2026-02-05 11:20:16.818976,27.7,85.5
2026-02-05 11:20:17.834169,24.1,86.5
2026-02-05 11:20:18.839831,31.1,86.7
2026-02-05 11:20:19.850061,24.8,86.8
2026-02-05 11:20:20.865549,26.5,86.9
2026-02-05 11:20:21.877991,20.8,86.9
2026-02-05 11:20:22.889983,30.5,85.2
2026-02-05 11:20:23.898184,24.7,85.2
2026-02-05 11:20:24.898959,23.8,85.4
2026-02-05 11:20:25.915034,18.5,85.3
2026-02-05 11:20:26.929863,20.2,85.3
2026-02-05 11:20:27.937080,26.2,85.4
2026-02-05 11:20:28.950904,31.5,85.5
2026-02-05 11:20:29.964949,25.8,85.4
2026-02-05 11:20:30.979179,23.3,85.5
2026-02-05 11:20:31.987232,31.1,85.5
2026-02-05 11:20:33.001538,20.1,85.4
2026-02-05 11:20:34.013539,32.5,85.2
2026-02-05 11:20:35.029467,25.4,85.0
2026-02-05 11:20:36.042016,29.0,85.0
2026-02-05 11:20:37.059046,29.6,85.1
2026-02-05 11:20:38.072020,21.6,85.1
2026-02-05 11:20:39.073290,21.0,85.1
2026-02-05 11:20:40.074934,28.6,85.2
2026-02-05 11:20:41.085902,26.4,85.2
2026-02-05 11:20:42.098319,20.5,85.2
2026-02-05 11:20:43.112665,19.4,85.1
2026-02-05 11:20:44.118549,30.7,85.1
2026-02-05 11:20:45.118868,25.9,85.1
2026-02-05 11:20:46.131771,20.6,85.2
2026-02-05 11:20:47.146880,21.2,85.3
2026-02-05 11:20:48.163512,26.6,85.4
2026-02-05 11:20:49.177234,24.4,85.3
2026-02-05 11:20:50.190462,21.8,85.4
2026-02-05 11:20:51.201808,28.8,85.4
2026-02-05 11:20:52.214832,35.5,85.5
2026-02-05 11:20:53.231318,34.9,85.3
2026-02-05 11:20:54.245646,22.0,85.4
2026-02-05 11:20:55.253590,19.9,85.4
2026-02-05 11:20:56.269386,29.4,85.4
2026-02-05 11:20:57.283753,20.1,85.3
2026-02-05 11:20:58.298105,29.2,85.4
2026-02-05 11:20:59.309121,31.3,85.3
2026-02-05 11:21:00.324146,30.2,85.4
2026-02-05 11:21:01.337069,34.3,85.3
2026-02-05 11:21:02.353564,20.6,85.3
2026-02-05 11:21:03.369570,38.5,85.7
2026-02-05 11:21:04.374613,36.0,85.7
2026-02-05 11:21:05.377276,39.2,85.8
2026-02-05 11:21:06.388175,36.5,85.8
2026-02-05 11:21:07.400082,38.5,85.9
2026-02-05 11:21:08.414618,25.1,86.0
2026-02-05 11:21:09.416755,23.9,85.9
2026-02-05 11:21:10.421798,23.3,85.9
2026-02-05 11:21:11.431486,22.2,85.9
2026-02-05 11:21:12.445749,25.5,86.4
2026-02-05 11:21:13.449330,21.5,86.3
2026-02-05 11:21:14.458104,20.0,86.3
2026-02-05 11:21:15.469750,25.7,86.2
2026-02-05 11:21:16.485678,33.2,86.1
2026-02-05 11:21:17.496817,31.0,86.2
2026-02-05 11:21:18.510964,20.2,86.1
2026-02-05 11:21:19.519179,31.6,86.3
2026-02-05 11:21:20.532329,40.1,86.1
2026-02-05 11:21:21.546340,26.0,86.1
2026-02-05 11:21:22.549564,32.7,86.2
2026-02-05 11:21:23.557355,34.4,86.2
2026-02-05 11:21:24.566198,27.7,86.2
2026-02-05 11:21:25.576104,27.1,86.3
2026-02-05 11:21:26.589842,27.9,86.2
2026-02-05 11:21:27.597574,23.5,86.2
2026-02-05 11:21:28.611195,36.5,86.3
2026-02-05 11:21:29.621454,28.3,86.2
2026-02-05 11:21:30.635721,22.2,86.2
2026-02-05 11:21:31.649488,29.1,86.4
2026-02-05 11:21:32.656707,34.8,86.3
2026-02-05 11:21:33.669665,34.5,86.6
2026-02-05 11:21:34.674499,29.1,86.6
2026-02-05 11:21:35.690308,34.2,87.2
2026-02-05 11:21:36.703147,45.3,87.5
2026-02-05 11:21:37.714675,26.4,87.5
2026-02-05 11:21:38.719344,38.4,87.5
2026-02-05 11:21:39.726618,36.7,87.5
2026-02-05 11:21:40.740970,25.4,87.4
2026-02-05 11:21:41.743946,24.1,87.4
2026-02-05 11:21:42.745381,20.5,87.4
2026-02-05 11:21:43.756531,22.9,87.4
2026-02-05 11:21:44.756709,25.8,87.6
2026-02-05 11:21:45.758965,21.6,87.7
2026-02-05 11:21:46.765423,22.4,87.8
2026-02-05 11:21:47.776578,32.5,87.8
2026-02-05 11:21:48.780228,29.2,87.6
2026-02-05 11:21:49.794132,22.2,87.6
2026-02-05 11:21:50.804958,22.2,87.6
2026-02-05 11:21:51.816725,21.9,87.7
2026-02-05 11:21:52.817298,26.7,87.7
2026-02-05 11:21:53.817570,19.6,87.7
2026-02-05 11:21:54.830163,23.3,87.7
2026-02-05 11:21:55.839791,28.9,87.7
2026-02-05 11:21:56.855839,34.6,87.5
2026-02-05 11:21:57.856663,25.0,87.5
2026-02-05 11:21:58.869412,23.8,87.5
2026-02-05 11:21:59.879023,23.9,87.6
2026-02-05 11:22:00.887892,31.7,87.7
2026-02-05 11:22:01.902698,26.6,87.7
2026-02-05 11:22:02.918249,24.9,87.6
2026-02-05 11:22:03.929216,35.1,87.8
2026-02-05 11:22:04.943005,26.6,87.8
2026-02-05 11:22:05.959629,22.7,87.8
2026-02-05 11:22:06.971632,19.7,87.8
2026-02-05 11:22:07.976965,26.2,88.1
2026-02-05 11:22:08.981534,31.3,88.3
2026-02-05 11:22:09.991261,24.0,88.1
2026-02-05 11:22:11.006174,22.4,88.1
2026-02-05 11:22:12.013763,52.0,88.0
2026-02-05 11:22:13.027002,32.4,78.7
2026-02-05 11:22:14.041568,12.6,78.8
2026-02-05 11:22:15.045525,23.7,79.1
2026-02-05 11:22:16.053601,26.8,79.6
2026-02-05 11:22:17.056286,56.8,80.6
2026-02-05 11:22:18.061629,22.5,80.7
2026-02-05 11:22:19.063695,42.7,80.8
2026-02-05 11:22:20.072833,37.3,81.0
2026-02-05 11:22:21.085582,41.0,80.9
2026-02-05 11:22:22.085855,17.5,80.9
2026-02-05 11:22:23.090682,14.7,81.1
2026-02-05 11:22:24.090940,26.8,81.4
2026-02-05 11:22:25.101005,17.4,81.5
2026-02-05 11:22:26.115378,16.4,81.6
2026-02-05 11:22:27.130096,12.2,81.7
2026-02-05 11:22:28.132243,26.1,81.7
2026-02-05 11:22:29.141227,14.3,82.0
2026-02-05 11:22:30.157220,45.8,82.0
2026-02-05 11:22:31.167969,31.2,82.2
2026-02-05 11:22:32.181987,38.6,82.4
2026-02-05 11:22:33.198238,44.2,81.5
2026-02-05 11:22:34.211914,17.4,81.3
2026-02-05 11:22:35.225555,14.2,81.2
2026-02-05 11:22:36.242307,8.8,81.4
2026-02-05 11:22:37.255143,9.9,81.3
2026-02-05 11:22:38.268519,42.9,81.4
2026-02-05 11:22:39.282714,34.1,81.2
2026-02-05 11:22:40.295441,17.4,80.8
2026-02-05 11:22:41.307364,16.1,80.9
2026-02-05 11:22:42.322573,14.9,80.8
2026-02-05 11:22:43.337591,10.9,80.7
2026-02-05 11:22:44.348434,10.3,80.6
2026-02-05 11:22:45.362660,19.1,80.8
2026-02-05 11:22:46.375920,43.2,81.4
2026-02-05 11:22:47.378742,17.0,81.3
2026-02-05 11:22:48.394686,17.9,81.5
2026-02-05 11:22:49.409398,14.4,81.3
2026-02-05 11:22:50.424880,28.9,81.3
2026-02-05 11:22:51.440083,32.7,81.5
2026-02-05 11:22:52.460566,37.4,81.5
2026-02-05 11:22:53.483066,25.3,81.6
2026-02-05 11:22:54.491719,11.2,81.6
2026-02-05 11:22:55.505774,16.2,81.9
2026-02-05 11:22:56.518921,7.9,81.8
2026-02-05 11:22:57.531064,11.8,81.7
2026-02-05 11:22:58.534227,14.3,81.7
2026-02-05 11:22:59.550033,22.7,81.6
2026-02-05 11:23:00.554251,14.9,81.7
2026-02-05 11:23:01.568979,10.9,81.5
2026-02-05 11:23:02.583062,14.6,81.5
2026-02-05 11:23:03.599154,25.6,81.9
2026-02-05 11:23:04.613486,15.7,81.6
2026-02-05 11:23:05.630170,21.6,81.6
2026-02-05 11:23:06.642081,33.2,81.9
2026-02-05 11:23:07.657184,28.1,82.1
2026-02-05 11:23:08.669581,28.4,82.0
2026-02-05 11:23:09.683262,20.4,82.0
2026-02-05 11:23:10.683660,18.3,81.9
2026-02-05 11:23:11.685670,11.8,81.9
2026-02-05 11:23:12.701020,14.3,81.9
2026-02-05 11:23:13.712410,14.0,81.9
2026-02-05 11:23:14.714662,19.3,82.1
2026-02-05 11:23:15.715995,24.4,82.0
2026-02-05 11:23:16.728366,25.7,82.4
2026-02-05 11:23:17.729171,17.4,82.3
2026-02-05 11:23:18.739923,10.6,82.2
2026-02-05 11:23:19.754766,12.2,82.2
2026-02-05 11:23:20.755552,10.0,82.2
2026-02-05 11:23:21.771467,29.5,82.3
2026-02-05 11:23:22.785941,18.3,82.4
2026-02-05 11:23:23.789002,14.4,82.4
2026-02-05 11:23:24.799954,22.9,82.4
2026-02-05 11:23:25.812632,20.9,82.3
2026-02-05 11:23:26.826733,11.1,82.2
2026-02-05 11:23:27.837906,13.0,82.2
2026-02-05 11:23:28.839187,20.8,82.2
2026-02-05 11:23:29.841349,14.1,82.2
2026-02-05 11:23:30.843571,17.3,82.1
2026-02-05 11:23:31.860284,18.4,82.3
2026-02-05 11:23:32.861784,30.5,81.9
2026-02-05 11:23:33.874826,36.5,82.0
2026-02-05 11:23:34.889260,25.4,82.0
2026-02-05 11:23:35.893579,28.0,82.2
2026-02-05 11:23:36.895124,24.4,82.3
2026-02-05 11:23:37.902408,13.4,82.2
2026-02-05 11:23:38.917502,13.0,82.2
2026-02-05 11:23:39.932295,17.8,82.3
2026-02-05 11:23:40.935515,28.3,82.4
2026-02-05 11:23:41.949805,17.7,82.4
2026-02-05 11:23:42.951617,16.3,82.3
2026-02-05 11:23:43.953600,30.6,82.4
2026-02-05 11:23:44.967397,34.6,82.4
2026-02-05 11:23:45.967419,23.5,82.4
2026-02-05 11:23:46.969239,30.8,82.4
2026-02-05 11:23:47.972732,20.4,82.6
2026-02-05 11:23:48.987147,15.7,82.7
2026-02-05 11:23:49.992544,13.8,82.3
2026-02-05 11:23:51.008570,10.9,82.3
2026-02-05 11:23:52.025045,14.3,82.4
2026-02-05 11:23:53.036364,16.8,82.5
2026-02-05 11:23:54.038045,11.6,82.5
2026-02-05 11:23:55.053449,14.1,82.4
2026-02-05 11:23:56.054375,12.0,82.5
2026-02-05 11:23:57.068729,14.8,82.5
2026-02-05 11:23:58.083322,12.3,82.3
2026-02-05 11:23:59.095852,14.8,82.3
2026-02-05 11:24:00.107480,24.3,82.4
2026-02-05 11:24:01.123927,26.4,82.3
2026-02-05 11:24:02.134109,18.1,83.1
2026-02-05 11:24:03.139823,13.3,83.3
2026-02-05 11:24:04.141697,25.1,83.7
2026-02-05 11:24:05.147289,13.2,83.6
2026-02-05 11:24:06.148677,11.3,83.6
2026-02-05 11:24:07.163724,11.5,83.7
2026-02-05 11:24:08.178984,11.1,83.8
2026-02-05 11:24:09.195083,14.2,83.8
2026-02-05 11:24:10.199478,15.2,83.8
2026-02-05 11:24:11.204335,17.4,83.8
2026-02-05 11:24:12.219946,27.6,84.0
2026-02-05 11:24:13.222836,14.9,83.9
2026-02-05 11:24:14.235928,11.3,83.9
2026-02-05 11:24:15.239521,17.6,83.9
2026-02-05 11:24:16.248770,20.8,84.0
2026-02-05 11:24:17.264881,22.8,84.3
2026-02-05 11:24:18.278947,28.2,84.5
2026-02-05 11:24:19.293898,15.4,84.5
2026-02-05 11:24:20.310053,14.9,84.8
2026-02-05 11:24:21.323119,13.5,84.8
2026-02-05 11:24:22.323163,16.4,84.9
2026-02-05 11:24:23.336662,14.5,85.0
2026-02-05 11:24:24.349954,12.0,85.0
2026-02-05 11:24:25.351619,11.5,84.9
2026-02-05 11:24:26.366679,13.5,84.8
2026-02-05 11:24:27.369173,18.2,84.3
2026-02-05 11:24:28.384284,11.9,84.4
2026-02-05 11:24:29.397769,11.3,84.3
2026-02-05 11:24:30.412275,15.9,84.6
2026-02-05 11:24:31.413350,11.9,84.5
2026-02-05 11:24:32.427475,10.2,84.6
2026-02-05 11:24:33.429279,10.9,84.3
2026-02-05 11:24:34.440659,16.1,84.6
2026-02-05 11:24:35.456277,23.7,84.6
2026-02-05 11:24:36.469130,16.1,84.6
2026-02-05 11:24:37.482039,22.3,84.6
2026-02-05 11:24:38.495191,22.7,84.7
2026-02-05 11:24:39.508523,20.0,84.7
2026-02-05 11:24:40.518138,8.7,84.6
2026-02-05 11:24:41.533453,22.3,84.6
2026-02-05 11:24:42.538904,13.2,84.5
2026-02-05 11:24:43.552516,9.5,84.5
2026-02-05 11:24:44.567461,18.1,84.6
2026-02-05 11:24:45.568732,15.2,84.5
2026-02-05 11:24:46.569199,8.9,84.4
2026-02-05 11:24:47.581513,8.3,84.5
2026-02-05 11:24:48.593921,21.1,84.4
2026-02-05 11:24:49.597421,24.5,84.3
2026-02-05 11:24:50.611961,14.4,84.2
2026-02-05 11:24:51.623719,14.7,84.2
2026-02-05 11:24:52.638802,20.9,83.4
2026-02-05 11:24:53.641125,19.0,83.4
2026-02-05 11:24:54.653076,12.8,83.3
2026-02-05 11:24:55.668064,7.9,83.3
2026-02-05 11:24:56.669165,28.3,83.3
2026-02-05 11:24:57.681945,21.8,83.9
2026-02-05 11:24:58.685607,23.2,84.5
2026-02-05 11:24:59.699346,14.7,84.5
2026-02-05 11:25:00.712601,13.1,84.5
2026-02-05 11:25:01.714613,10.7,84.5
2026-02-05 11:25:02.716795,12.5,84.4
2026-02-05 11:25:03.717901,25.9,84.5
2026-02-05 11:25:04.732188,14.6,84.5
2026-02-05 11:25:05.734151,16.1,84.3
2026-02-05 11:25:06.735936,24.9,84.2
2026-02-05 11:25:07.749603,32.7,84.2
2026-02-05 11:25:08.749718,18.1,84.3
2026-02-05 11:25:09.765007,15.2,84.2
2026-02-05 11:25:10.767510,19.3,84.2
2026-02-05 11:25:11.782013,18.2,84.4
2026-02-05 11:25:12.798802,22.1,83.1
2026-02-05 11:25:13.801995,14.8,83.0
2026-02-05 11:25:14.806020,20.2,83.1
2026-02-05 11:25:15.818528,11.7,83.1
2026-02-05 11:25:16.833931,12.5,83.1
2026-02-05 11:25:17.846346,22.5,83.1
2026-02-05 11:25:18.854871,16.8,83.1
2026-02-05 11:25:19.869598,22.5,83.1
2026-02-05 11:25:20.884137,14.7,83.1
2026-02-05 11:25:21.884259,26.4,83.1
2026-02-05 11:25:22.899423,21.6,83.1
2026-02-05 11:25:23.900301,12.6,83.1
2026-02-05 11:25:24.910946,12.2,83.1
2026-02-05 11:25:25.927055,10.0,83.1
2026-02-05 11:25:26.936697,13.5,83.1
2026-02-05 11:25:27.950947,13.3,83.1
2026-02-05 11:25:28.951016,17.0,83.3
2026-02-05 11:25:29.955923,44.4,83.7
2026-02-05 11:25:30.964254,19.5,83.7
2026-02-05 11:25:31.964446,14.8,83.7
2026-02-05 11:25:32.978964,26.0,84.0
2026-02-05 11:25:33.989032,17.0,84.2
2026-02-05 11:25:35.002660,43.8,81.3
2026-02-05 11:25:36.007264,43.0,81.1
2026-02-05 11:25:37.012261,58.9,84.4
2026-02-05 11:25:38.015488,43.4,85.3
2026-02-05 11:25:39.029238,58.6,86.5
2026-02-05 11:25:40.043723,68.6,87.1
2026-02-05 11:25:41.058553,57.5,87.3
2026-02-05 11:25:42.063975,46.0,87.0
2026-02-05 11:25:43.072707,55.7,87.3
2026-02-05 11:25:44.087570,43.6,87.4
2026-02-05 11:25:45.100618,38.6,87.5
2026-02-05 11:25:46.113473,29.2,87.4
2026-02-05 11:25:47.129185,37.6,87.0
2026-02-05 11:25:48.156341,67.5,88.1
2026-02-05 11:25:49.163324,45.7,86.8
2026-02-05 11:25:50.165482,40.3,86.8
2026-02-05 11:25:51.180604,51.6,87.2
2026-02-05 11:25:52.198666,48.1,87.2
2026-02-05 11:25:53.209826,53.2,85.7
2026-02-05 11:25:54.211088,26.6,85.5
2026-02-05 11:25:55.220484,50.1,86.6
2026-02-05 11:25:56.236179,53.2,86.3
2026-02-05 11:25:57.241865,42.0,86.3
2026-02-05 11:25:58.257829,35.9,86.4
2026-02-05 11:25:59.268866,47.8,86.2
2026-02-05 11:26:00.269883,53.9,86.3
2026-02-05 11:26:01.286531,31.8,86.2
2026-02-05 11:26:02.294456,34.0,85.7
2026-02-05 11:26:03.305056,26.8,86.1
2026-02-05 11:26:04.314419,42.5,86.5
2026-02-05 11:26:05.324069,31.3,86.2
2026-02-05 11:26:06.328117,25.2,86.6
2026-02-05 11:26:07.343883,27.3,87.0
2026-02-05 11:26:08.357689,39.4,86.3
2026-02-05 11:26:09.369490,41.4,86.0
2026-02-05 11:26:10.382896,30.0,86.1
2026-02-05 11:26:11.385899,18.3,86.2
2026-02-05 11:26:12.403690,23.2,86.1
2026-02-05 11:26:13.413982,18.3,86.4
2026-02-05 11:26:14.424242,22.1,86.0
2026-02-05 11:26:15.434395,28.6,86.5
2026-02-05 11:26:16.436866,19.6,86.7
2026-02-05 11:26:17.449142,23.9,86.8
2026-02-05 11:26:18.461396,17.3,86.8
2026-02-05 11:26:19.473012,23.3,86.8
2026-02-05 11:26:20.490029,21.8,87.1
2026-02-05 11:26:21.499937,13.8,87.0
2026-02-05 11:26:22.511243,20.6,87.4
2026-02-05 11:26:23.522988,21.1,87.1
2026-02-05 11:26:24.532788,20.0,86.9
2026-02-05 11:26:25.544502,25.3,87.7
2026-02-05 11:26:26.555282,18.9,87.8
2026-02-05 11:26:27.570477,18.6,87.9
2026-02-05 11:26:28.583809,17.5,87.9
2026-02-05 11:26:29.595318,34.2,88.3
2026-02-05 11:26:30.609784,28.2,87.1
2026-02-05 11:26:31.623735,18.5,87.1
2026-02-05 11:26:32.639261,14.9,87.1
2026-02-05 11:26:33.639297,24.6,87.0
2026-02-05 11:26:34.641641,19.8,86.9
2026-02-05 11:26:35.656025,24.9,87.2
2026-02-05 11:26:36.660212,15.2,87.3
2026-02-05 11:26:37.672104,24.3,87.6
2026-02-05 11:26:38.685265,24.8,86.4
2026-02-05 11:26:39.688601,19.3,86.4
2026-02-05 11:26:40.698289,19.0,86.4
2026-02-05 11:26:41.711991,13.9,86.6
2026-02-05 11:26:42.715507,15.5,86.5
2026-02-05 11:26:43.726393,7.0,86.5
2026-02-05 11:26:44.740080,6.4,86.5
2026-02-05 11:26:45.752192,5.3,86.4
2026-02-05 11:26:46.753410,15.3,86.4
2026-02-05 11:26:47.756765,5.1,86.4
2026-02-05 11:26:48.772138,5.9,86.4
2026-02-05 11:26:49.789074,6.4,86.1
2026-02-05 11:26:50.803529,6.4,86.1
2026-02-05 11:26:51.804996,6.0,86.1
2026-02-05 11:26:52.819874,4.7,86.1
2026-02-05 11:26:53.834008,5.2,86.1
2026-02-05 11:26:54.835428,4.9,86.1
2026-02-05 11:26:55.836195,4.8,86.1
2026-02-05 11:26:56.849457,5.2,85.9
2026-02-05 11:26:57.852410,8.0,85.9
2026-02-05 11:26:58.863414,5.4,85.8
2026-02-05 11:26:59.864700,5.3,85.9
2026-02-05 11:27:00.879019,4.4,85.9
2026-02-05 11:27:01.892280,10.9,85.9
2026-02-05 11:27:02.902991,15.5,85.8
2026-02-05 11:27:03.918166,11.8,85.9
2026-02-05 11:27:04.928274,17.4,85.9
2026-02-05 11:27:05.944392,4.5,85.9
2026-02-05 11:27:06.959611,47.2,87.1
2026-02-05 11:27:07.971366,22.0,87.1
2026-02-05 11:27:08.985528,22.5,87.2
2026-02-05 11:27:09.997046,29.9,86.9
2026-02-05 11:27:11.014636,13.7,87.4
2026-02-05 11:27:12.030175,37.3,88.3
2026-02-05 11:27:13.043674,32.4,89.4
2026-02-05 11:27:14.051218,29.7,90.3
2026-02-05 11:27:15.068244,38.2,91.0
2026-02-05 11:27:16.091318,26.8,91.8
2026-02-05 11:27:17.108499,61.1,91.9
2026-02-05 11:27:18.124484,39.6,90.7
2026-02-05 11:27:19.144023,68.0,92.0
2026-02-05 11:27:20.158067,57.5,90.6
2026-02-05 11:27:21.174941,69.6,90.2
2026-02-05 11:27:22.186238,53.6,90.0
2026-02-05 11:27:23.201429,19.3,90.4
2026-02-05 11:27:24.213221,27.6,90.8
2026-02-05 11:27:25.222347,44.8,92.5
2026-02-05 11:27:26.239802,53.2,92.1
2026-02-05 11:27:27.254856,41.5,91.9
2026-02-05 11:27:28.259748,23.3,91.8
2026-02-05 11:27:29.260227,23.8,91.7
2026-02-05 11:27:30.261917,18.2,91.7
2026-02-05 11:27:31.268978,23.1,91.4
2026-02-05 11:27:32.270218,31.5,90.8
2026-02-05 11:27:33.287952,57.2,91.7
2026-02-05 11:27:34.298512,69.2,92.8
2026-02-05 11:27:35.314984,75.1,93.5
2026-02-05 11:27:36.317870,80.0,93.3
2026-02-05 11:27:37.334851,51.7,91.1
2026-02-05 11:27:38.338914,31.6,90.7
2026-02-05 11:27:39.344271,31.7,90.6
2026-02-05 11:27:40.345543,32.4,89.8
2026-02-05 11:27:41.348731,32.2,89.4
2026-02-05 11:27:42.363836,25.2,89.5
2026-02-05 11:27:43.371321,29.2,89.6
2026-02-05 11:27:44.385079,22.0,89.4
2026-02-05 11:27:45.391459,20.0,89.4
2026-02-05 11:27:46.396259,26.9,89.4
2026-02-05 11:27:47.408031,38.5,90.0
2026-02-05 11:27:48.422983,53.5,90.7
2026-02-05 11:27:49.436518,65.1,90.5
2026-02-05 11:27:50.453983,41.8,89.6
2026-02-05 11:27:51.469135,38.4,89.5
2026-02-05 11:27:52.483423,37.9,89.5
2026-02-05 11:27:53.485882,44.8,89.5
2026-02-05 11:27:54.498368,37.5,89.4
2026-02-05 11:27:55.512646,29.6,89.4
2026-02-05 11:27:56.517685,36.4,89.4
2026-02-05 11:27:57.523005,19.3,89.5
2026-02-05 11:27:58.538174,13.3,89.6
2026-02-05 11:27:59.552691,14.7,89.5
2026-02-05 11:28:00.557997,14.5,89.6
2026-02-05 11:28:01.575183,12.8,89.3
2026-02-05 11:28:02.583749,15.0,89.3
2026-02-05 11:28:03.587715,42.6,89.4
2026-02-05 11:28:04.590813,15.9,89.4
2026-02-05 11:28:05.605429,22.9,89.3
2026-02-05 11:28:06.619422,33.3,89.5
2026-02-05 11:28:07.631939,25.3,89.8
2026-02-05 11:28:08.647447,38.3,90.5
2026-02-05 11:28:09.659166,40.7,91.6
2026-02-05 11:28:10.675097,29.4,91.5
2026-02-05 11:28:11.676935,12.0,91.5
2026-02-05 11:28:12.685501,11.3,91.5
2026-02-05 11:28:13.696931,19.1,91.8
2026-02-05 11:28:14.707359,21.3,92.4
2026-02-05 11:28:15.710027,23.9,92.8
2026-02-05 11:28:16.716913,53.7,91.5
2026-02-05 11:28:17.730583,43.6,89.9
2026-02-05 11:28:18.739463,37.3,90.6
2026-02-05 11:28:19.754128,24.9,90.8
2026-02-05 11:28:20.765056,26.3,91.6
2026-02-05 11:28:21.780390,21.1,91.7
2026-02-05 11:28:22.793192,23.9,91.8
2026-02-05 11:28:23.793199,8.1,91.7
2026-02-05 11:28:24.799229,48.8,89.7
2026-02-05 11:28:25.811555,28.6,89.8
2026-02-05 11:28:26.824805,27.8,89.8
2026-02-05 11:28:27.828605,56.3,90.3
2026-02-05 11:28:28.844361,47.2,90.4
2026-02-05 11:28:29.859714,74.8,92.0
2026-02-05 11:28:30.875340,77.3,93.4
2026-02-05 11:28:32.128737,97.1,94.7
2026-02-05 11:28:33.143568,99.1,95.9
2026-02-05 11:28:34.164000,100.0,94.8
2026-02-05 11:28:35.354480,99.3,88.4
2026-02-05 11:28:36.364801,88.1,89.0
2026-02-05 11:28:37.377759,61.7,90.6
2026-02-05 11:28:38.380028,45.2,89.6
2026-02-05 11:28:39.383964,44.9,86.5
2026-02-05 11:28:40.408417,39.3,86.8
2026-02-05 11:28:41.429811,57.6,88.4
2026-02-05 11:28:42.438718,69.3,89.5
